frac_builtup_2024,frac_vegetation_2024,frac_water_2024,heat_norm_2024,green_deficit_2024,ehei_2024
0.3623119912946421,0.37742404885197034,0.03173201134716775,0.4286352540230506,0.24673224157450013,45.09417638374832
0.6128602354755557,0.2198326388070157,0.035836795199904195,0.6533415858368589,0.33590130815560676,10.059692462438377
0.32329543420664747,0.2884921974511282,0.14692600262511218,0.408146648840214,0.28980979730224854,50.48616248858417
0.11572511218510168,0.5153570265815552,0.025329312272542665,0.21591352604120898,0.19036057950898877,81.33346308140368
